Stations_ID; Mess_Datum; Qualitaets_Niveau; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
     7341;20101215;   3;   -2.3;   3.7;   7.9; 1010.92;   70.96;   2.5;   -0.1;   -5.0;   -7.5;   7.7;   0.0;   4;    0.000;   0;eor
     7341;20101216;   3;   -3.8;   4.0;   7.3;  996.19;   86.71;   3.5;   -2.0;   -5.9;   -8.4;  13.4;   8.4;   4;    0.833;   0;eor
     7341;20101217;   3;   -3.2;   4.2;   5.9;  981.10;   87.42;   2.0;   -1.1;   -8.8;  -17.3;   7.1;   0.6;   4;    1.117;  14;eor
     7341;20101218;   3;   -5.2;   3.7;  -999;  985.82;   89.21;   2.3;   -2.1;   -9.5;  -16.1;   7.5;   3.9;   4;    1.550;  11;eor
     7341;20101219;   3;   -0.3;   5.6;   7.5;  981.73;   93.83;   2.8;    4.7;   -3.5;   -6.3;  13.3;   8.6;   4;    0.033;  18;eor
     7341;20101220;   3;   -0.8;   4.9;   6.8;  988.98;   85.17;   2.7;    4.8;   -4.3;  -10.7;  15.4;   4.7;   4;    0.000;   9;eor
     7341;20101221;   3;   -0.7;   5.6;   7.7;  990.97;   96.33;   1.0;    1.2;   -3.6;   -4.8;   3.2;   5.7;   4;    0.000;  15;eor
     7341;20101222;   3;    1.6;   6.7;   7.8;  988.25;   97.29;   1.3;    3.6;    0.5;    0.3;   4.5;   3.0;   4;    0.000;  10;eor
     7341;20101223;   3;    1.9;   6.6;   7.8;  984.05;   95.00;   2.5;    2.9;    0.6;    0.3;  10.3;   0.0;   4;    0.000;   5;eor
     7341;20101224;   3;   -0.8;   5.4;   7.9;  988.64;   93.04;   4.2;    0.6;   -3.5;   -3.0;  11.7;   9.5;   4;    0.000;   2;eor
     7341;20101225;   3;   -5.6;   3.5;   6.7; 1005.03;   85.08;   2.5;   -3.1;  -13.2;  -11.6;   8.5;   0.1;   4;    0.683;  10;eor
     7341;20101226;   3;   -8.7;   2.9;   6.5; 1012.03;   89.71;   1.6;   -4.3;  -14.9;  -12.2;   7.3;   0.6;   4;    0.000;  11;eor
     7341;20101227;   3;   -3.2;   4.3;   7.8; 1009.41;   89.79;   2.4;   -1.5;   -4.6;   -3.9;   7.8;   0.0;   4;    0.000;  10;eor
     7341;20101228;   3;   -2.7;   4.4;   7.8; 1007.34;   88.38;   1.1;   -0.6;   -4.8;   -4.0;   4.4;   0.0;   0;    0.117;  10;eor
     7341;20101229;   3;   -2.1;   4.3;   7.7; 1009.82;   82.96;   1.5;    0.4;   -3.8;   -2.7;   5.2;   0.0;   0;    1.183;  10;eor
     7341;20101230;   3;   -2.4;   4.4;   7.9; 1011.02;   86.46;   1.4;   -1.0;   -3.9;   -2.7;   3.5;   0.0;   4;    0.000;   9;eor
     7341;20101231;   3;   -2.1;   4.8;   8.0; 1011.09;   91.75;   1.4;   -1.2;   -3.3;   -2.5;   4.1;   0.1;   4;    0.000;   9;eor
     7341;20110101;   3;    0.2;   5.8;   7.8; 1006.32;   92.88;   2.6;    1.6;   -1.2;   -1.3;   8.5;   0.2;   4;    0.000;   8;eor
     7341;20110102;   3;    0.7;   5.5;   6.9; 1007.47;   86.88;   1.9;    2.9;   -2.3;   -9.4;   6.1;   0.0;   4;    0.717;   6;eor
     7341;20110103;   3;   -0.7;   5.1;   7.0; 1008.99;   87.46;   1.8;    1.7;   -2.6;   -6.7;   5.0;   0.0;   4;    0.167;   6;eor
     7341;20110104;   3;   -2.9;   4.5;   7.8; 1005.50;   91.79;   1.5;   -1.2;   -3.9;   -7.4;   4.4;   0.0;   4;    0.000;   6;eor
     7341;20110105;   3;   -3.9;   3.7;   6.8;  999.42;   81.08;   2.2;   -2.2;   -5.2;   -7.3;   6.1;   5.3;   4;    1.733;   6;eor
     7341;20110106;   3;    3.5;   7.5;   7.9;  988.01;   92.75;   2.6;   10.0;   -2.4;   -2.8;  11.9;   7.1;   4;    0.000;   6;eor
     7341;20110107;   3;    9.2;  11.0;   7.8;  993.60;   94.79;   2.8;   11.3;    6.9;    5.3;  11.1;   5.9;   4;    0.000;   0;eor
     7341;20110108;   3;   11.7;  10.8;   6.5;  994.33;   80.00;   3.5;   14.8;    7.9;    6.3;  11.3;   0.0;   4;    3.717;   0;eor
     7341;20110109;   3;    7.1;   8.5;   7.5;  997.76;   83.71;   2.4;   13.0;   -0.4;   -3.2;  10.4;   1.0;   4;    0.000;   0;eor
     7341;20110110;   3;   -0.4;   5.7;   6.2; 1007.48;   96.63;   1.1;    0.9;   -2.8;   -5.1;   5.3;   0.0;   0;    0.000;   0;eor
     7341;20110111;   3;    3.4;   7.0;   7.9;  997.23;   89.50;   2.9;    5.8;    0.6;    0.5;   7.5;   1.3;   4;    0.217;   0;eor
     7341;20110112;   3;    5.4;   8.0;   7.9; 1002.11;   88.88;   3.9;    7.2;    4.3;    3.0;  11.4;   7.9;   4;    0.000;   0;eor
     7341;20110113;   3;   11.0;  12.0;   7.6;  998.23;   91.38;   5.2;   13.1;    7.2;    6.7;  13.4;   6.0;   4;    0.000;   0;eor
     7341;20110114;   3;   11.9;  10.7;   7.3; 1001.13;   77.04;   5.5;   13.6;    9.3;    8.0;  14.0;   1.8;   4;    1.617;   0;eor
     7341;20110115;   3;    9.1;   9.0;   7.1; 1008.85;   77.46;   4.1;   10.4;    7.5;    4.0;  12.5;   0.0;   4;    1.167;   0;eor
     7341;20110116;   3;    5.9;   8.0;   2.0; 1012.13;   86.79;   2.1;   10.1;   -0.3;   -3.1;   7.2;   0.0;   0;    5.733;   0;eor
     7341;20110117;   3;    1.6;   6.9;   6.4; 1010.80;   99.58;   1.1;    5.0;   -1.4;   -3.6;   3.2;   0.0;   4;    0.200;   0;eor
     7341;20110118;   3;    6.3;   8.9;   7.1; 1009.58;   93.33;   1.8;   10.0;    2.3;   -1.0;   9.8;   1.0;   4;    0.150;   0;eor
     7341;20110119;   3;    4.0;   6.3;   7.2; 1013.23;   77.38;   2.7;    6.3;    0.8;   -1.2;   7.9;   2.2;   4;    1.400;   0;eor
     7341;20110120;   3;    1.9;   5.8;   7.8; 1013.41;   82.79;   2.2;    3.6;    0.0;   -1.7;   9.8;   0.0;   4;    0.017;   0;eor
     7341;20110121;   3;    0.4;   4.3;   7.2; 1018.62;   68.83;   2.2;    1.4;   -0.7;   -3.1;   6.3;   0.0;   4;    1.850;   0;eor
     7341;20110122;   3;   -0.6;   4.6;   5.3; 1016.19;   79.58;   1.1;    2.8;   -4.4;   -7.0;   4.9;   0.0;   4;    3.233;   0;eor
     7341;20110123;   3;   -0.9;   5.1;   7.7; 1011.94;   88.75;   1.5;    2.1;   -4.8;   -7.2;   4.5;   0.0;   4;    0.683;   0;eor
     7341;20110124;   3;    1.8;   6.2;   7.9; 1008.98;   88.92;   1.4;    4.0;   -0.1;   -0.7;   5.1;   0.3;   4;    0.450;   0;eor
     7341;20110125;   3;    2.0;   6.5;   6.5;  998.53;   91.42;   3.8;    3.4;    1.2;   -0.9;  12.1;   2.7;   4;    0.000;   0;eor
     7341;20110126;   3;    0.9;   5.7;   6.6;  995.08;   88.13;   1.7;    3.3;   -1.6;   -4.5;   5.6;   0.0;   4;    0.050;   0;eor
     7341;20110127;   3;   -0.4;   4.6;   6.0; 1003.30;   77.25;   2.8;    1.6;   -2.5;   -5.9;   9.6;   0.0;   0;    0.100;   0;eor
     7341;20110128;   3;   -0.3;   4.3;   4.3; 1006.95;   71.33;   3.0;    2.3;   -2.1;   -5.5;   7.7;   0.0;   0;    2.833;   0;eor
     7341;20110129;   3;   -2.1;   3.6;   0.0; 1004.73;   70.17;   2.3;    1.8;   -6.2;   -9.3;   6.2;   0.0;   0;    8.450;   0;eor
     7341;20110130;   3;   -3.5;   3.8;   0.0; 1005.18;   79.50;   2.2;    0.3;   -7.6;  -10.4;   6.4;   0.0;   0;    8.150;   0;eor
     7341;20110131;   3;   -5.2;   3.6;   4.9; 1010.15;   85.75;   1.6;   -2.9;   -8.3;  -10.7;   4.6;   0.0;   4;    0.950;   0;eor
     7341;20110201;   3;   -4.1;   3.8;   8.0; 1013.25;   83.75;   2.3;   -3.0;   -5.4;   -5.1;   7.6;   0.7;   4;    0.000;   0;eor
     7341;20110202;   3;   -2.0;   4.8;   8.0; 1016.31;   90.58;   2.4;   -0.2;   -4.3;   -4.2;   6.4;   0.3;   4;    0.000;   1;eor
     7341;20110203;   3;    0.6;   5.9;   7.9; 1013.88;   91.54;   3.4;    2.3;   -0.4;   -0.7;   9.9;   0.8;   4;    0.000;   0;eor
     7341;20110204;   3;    5.2;   7.4;   8.0; 1010.70;   83.71;   5.3;    8.3;    1.8;    1.3;  14.7;   0.0;   4;    0.017;   0;eor
     7341;20110205;   3;    9.4;   8.3;   7.2; 1010.02;   70.38;   7.0;   10.9;    8.2;    7.1;  17.8;   0.0;   0;    1.517;   0;eor
     7341;20110206;   3;    8.3;   7.9;   5.4; 1011.68;   71.96;   5.0;   11.1;    4.4;    1.9;  13.9;   0.0;   0;    3.483;   0;eor
     7341;20110207;   3;    4.1;   6.5;   5.0; 1007.90;   79.25;   2.5;    8.3;    0.4;   -2.8;   7.3;   0.0;   4;    4.250;   0;eor
     7341;20110208;   3;    5.1;   6.3;   3.3; 1008.13;   72.54;   1.9;   11.1;   -2.1;   -5.5;   7.5;   0.0;   4;    5.050;   0;eor
     7341;20110209;   3;    1.8;   5.5;   1.8; 1009.56;   80.29;   1.2;    9.6;   -4.3;   -8.0;   4.6;   0.0;   4;    9.033;   0;eor
     7341;20110210;   3;    1.8;   6.9;   7.7; 1005.88;   97.50;   1.9;    7.1;   -1.7;   -3.6;   6.0;   4.1;   4;    0.000;   0;eor
     7341;20110211;   3;    9.5;  10.8;   7.6;  999.09;   90.46;   4.3;   12.0;    7.0;    5.8;  10.8;   7.3;   4;    0.050;   0;eor
     7341;20110212;   3;    4.9;   8.0;   8.0; 1001.65;   91.92;   2.3;    9.5;    3.6;    2.1;   8.4;   4.3;   4;    0.000;   0;eor
     7341;20110213;   3;    4.6;   8.0;   7.7;  997.70;   94.79;   1.5;    6.9;    3.5;    0.7;   6.3;   0.3;   4;    0.367;   0;eor
     7341;20110214;   3;    5.3;   7.8;   7.3;  993.75;   87.96;   2.4;    8.4;    2.9;    1.8;   7.2;   0.1;   4;    1.867;   0;eor
     7341;20110215;   3;    3.6;   7.0;   7.8;  988.06;   88.88;   3.4;    4.6;    2.9;    2.3;   8.8;   1.3;   4;    0.000;   0;eor
     7341;20110216;   3;    3.6;   6.9;   5.5;  986.82;   87.21;   2.3;    7.0;   -0.5;   -2.5;   6.4;   0.0;   0;    4.400;   0;eor
     7341;20110217;   3;    1.7;   5.9;   7.8;  989.78;   86.04;   2.5;    3.5;   -1.1;   -3.4;   7.7;   0.0;   0;    1.117;   0;eor
     7341;20110218;   3;    2.0;   6.3;   7.6;  999.45;   88.79;   1.8;    3.4;    1.3;    1.1;   4.9;   0.9;   4;    0.000;   0;eor
     7341;20110219;   3;    2.2;   6.2;   7.7; 1002.48;   86.63;   1.7;    4.5;   -0.5;   -2.9;   4.6;   0.0;   4;    0.000;   0;eor
     7341;20110220;   3;    0.1;   4.5;   7.8; 1002.33;   73.75;   2.8;    1.2;   -1.8;   -3.2;   7.3;   0.0;   0;    0.000;   0;eor
     7341;20110221;   3;   -1.8;   3.3;   8.0; 1003.45;   62.50;   2.7;   -0.6;   -3.3;   -3.0;   6.0;   0.0;   0;    0.000;   0;eor
     7341;20110222;   3;   -3.0;   3.0;   1.7; 1004.48;   61.58;   2.9;    0.9;   -6.8;   -9.5;   7.5;   0.0;   0;    9.467;   0;eor
     7341;20110223;   3;   -3.2;   2.9;   4.1; 1011.65;   62.63;   1.6;    2.1;   -9.7;  -12.6;   5.9;   0.0;   0;    7.483;   0;eor
     7341;20110224;   3;    0.7;   5.2;   7.3; 1011.57;   78.75;   1.7;    2.3;   -0.8;   -2.1;   4.9;   1.7;   4;    0.000;   0;eor
     7341;20110225;   3;    3.1;   6.8;   6.3; 1014.38;   89.83;   1.2;    6.9;   -0.9;   -3.8;   4.0;   0.0;   0;    0.050;   0;eor
     7341;20110226;   3;    3.4;   5.9;   4.3; 1004.08;   76.38;   2.2;    9.4;   -2.9;   -6.1;   6.8;   1.7;   4;    6.367;   0;eor
     7341;20110227;   3;    5.4;   8.2;   7.6;  999.41;   91.46;   2.0;    7.7;    2.9;   -0.5;   7.9;   0.5;   4;    0.000;   0;eor
     7341;20110228;   3;    4.1;   6.3;   2.0; 1009.15;   78.75;   1.9;   10.1;   -1.6;   -5.2;   6.5;   0.0;   0;    9.050;   0;eor
     7341;20110301;   3;    5.0;   5.7;   1.0; 1015.53;   67.88;   3.5;   11.5;    0.7;   -3.1;  12.0;   0.0;   0;    9.650;   0;eor
     7341;20110302;   3;    4.2;   4.2;   0.3; 1015.53;   52.79;   4.3;    9.8;   -0.1;   -3.5;  12.3;   0.0;   0;   10.033;   0;eor
     7341;20110303;   3;    2.5;   4.0;   1.2; 1014.59;   55.38;   3.4;    7.6;   -1.5;   -5.1;  10.7;   0.0;   0;    9.550;   0;eor
     7341;20110304;   3;    2.8;   4.9;   0.0; 1014.95;   66.75;   2.0;    9.7;   -3.3;   -7.1;   5.8;   0.0;   0;   10.167;   0;eor
     7341;20110305;   3;    2.5;   5.0;   2.2; 1010.55;   72.33;   2.4;   10.4;   -3.1;   -7.4;   9.5;   0.0;   0;    8.650;   0;eor
     7341;20110306;   3;    1.8;   4.2;   2.6; 1013.81;   62.63;   2.5;    6.7;   -3.0;   -7.7;  10.4;   0.0;   0;    5.667;   0;eor
     7341;20110307;   3;    1.9;   2.6;   0.0; 1018.14;   41.42;   2.8;    8.2;   -4.1;   -9.2;  11.0;   0.0;   0;   10.733;   0;eor
     7341;20110308;   3;    2.3;   3.8;   0.0; 1011.68;   54.08;   1.9;   11.5;   -5.3;  -10.5;   7.1;   0.0;   0;   10.333;   0;eor
     7341;20110309;   3;    7.6;   6.5;   3.7; 1003.97;   63.13;   3.9;   13.7;   -0.7;   -4.5;  13.2;   0.1;   4;    4.717;   0;eor
     7341;20110310;   3;    8.5;   6.6;   7.1; 1002.53;   60.42;   5.2;   12.4;    5.3;    1.8;  13.3;   0.0;   4;    2.750;   0;eor
     7341;20110311;   3;    9.1;   7.4;   7.1; 1002.85;   64.08;   4.3;   11.8;    2.2;   -2.3;  11.8;   0.0;   4;    0.417;   0;eor
     7341;20110312;   3;    8.2;   6.7;   3.2;  996.27;   66.04;   1.7;   16.1;   -1.2;   -4.8;   6.0;   0.1;   4;    8.967;   0;eor
     7341;20110313;   3;   10.5;   9.4;   7.5;  992.91;   74.42;   1.3;   13.7;    7.8;    6.3;   5.9;   1.8;   4;    0.000;   0;eor
     7341;20110314;   3;   10.5;  11.0;   7.1; 1000.46;   87.71;   1.1;   14.7;    7.8;    6.0;   5.2;   0.0;   4;    0.983;   0;eor
     7341;20110315;   3;   13.1;   9.4;   2.8; 1000.65;   65.17;   3.0;   19.1;    8.5;    6.2;   9.9;   0.0;   0;    9.783;   0;eor
     7341;20110316;   3;    8.2;   8.6;   4.9;  994.13;   79.29;   4.0;   11.8;    6.0;    4.4;  11.0;   0.5;   4;    0.100;   0;eor
     7341;20110317;   3;    7.3;   8.9;   7.9;  993.08;   87.71;   3.0;    8.4;    6.0;    5.6;   8.6;   0.0;   4;    0.000;   0;eor
     7341;20110318;   3;    6.7;   7.6;   8.0; 1006.89;   77.63;   3.1;    8.3;    5.1;    4.7;   9.8;   6.2;   4;    0.150;   0;eor
     7341;20110319;   3;    5.9;   6.3;   3.8; 1015.38;   70.58;   2.3;   10.8;   -1.7;   -4.7;   9.0;   1.3;   4;    6.983;   0;eor
     7341;20110320;   3;    3.5;   4.4;   0.7; 1019.25;   62.04;   1.2;   11.8;   -3.5;   -7.3;   5.1;   0.0;   0;   11.433;   0;eor
     7341;20110321;   3;    5.0;   5.1;   0.2; 1020.45;   63.25;   1.1;   13.5;   -2.9;   -5.9;   6.0;   0.0;   0;   11.333;   0;eor
     7341;20110322;   3;    6.8;   5.4;   0.1; 1021.71;   61.00;   1.1;   16.7;   -2.1;   -5.0;   4.9;   0.0;   0;   11.250;   0;eor
     7341;20110323;   3;    9.6;   7.6;   0.5; 1022.97;   66.38;   1.8;   17.4;    0.6;   -2.5;   6.6;   0.0;   0;   10.867;   0;eor
     7341;20110324;   3;    9.9;   6.8;   1.3; 1018.70;   60.17;   1.6;   17.7;    2.0;   -1.4;   5.7;   0.0;   0;   11.433;   0;eor
     7341;20110325;   3;   10.6;   7.5;   1.8; 1004.85;   62.67;   1.6;   19.9;    0.9;   -1.9;   6.8;   0.0;   0;   10.650;   0;eor
     7341;20110326;   3;    8.5;   7.0;   6.5; 1001.31;   64.04;   2.1;   12.4;    4.8;    0.4;   6.7;   0.0;   0;    3.200;   0;eor
     7341;20110327;   3;    8.0;   6.7;   4.9;  999.63;   64.46;   1.4;   15.5;    3.1;   -0.5;   4.2;   0.0;   0;    3.617;   0;eor
     7341;20110328;   3;    8.9;   6.1;   2.5;  999.25;   57.83;   1.7;   15.4;    2.1;   -0.6;   6.4;   0.0;   0;    9.867;   0;eor
     7341;20110329;   3;    8.5;   5.8;   0.0; 1001.20;   56.58;   1.6;   17.6;   -1.0;   -5.1;   6.7;   0.0;   0;   11.517;   0;eor
     7341;20110330;   3;    8.7;   8.7;   4.1; 1001.57;   77.04;   2.1;   15.5;    0.3;   -3.0;   9.7;   0.4;   4;    5.200;   0;eor
     7341;20110331;   3;   11.6;  12.2;   7.8; 1003.79;   89.42;   3.7;   13.6;    9.7;    8.5;   9.3;   3.7;   4;    0.000;   0;eor
     7341;20110401;   3;   14.2;  12.9;   5.8; 1008.48;   80.08;   3.5;   18.5;    8.5;    4.7;   9.6;   0.0;   0;    2.950;   0;eor
     7341;20110402;   3;   14.6;  10.6;   1.6; 1003.07;   69.54;   1.9;   24.6;    5.4;    2.6;   7.8;   0.0;   0;   10.433;   0;eor
     7341;20110403;   3;   14.5;  11.9;   4.0;  997.99;   74.50;   2.0;   22.8;    6.7;    3.5;   8.9;   6.2;   4;    7.417;   0;eor
     7341;20110404;   3;   10.5;  10.1;   6.8; 1006.60;   79.92;   2.2;   14.9;    7.8;    5.2;   8.8;   1.2;   4;    2.283;   0;eor
     7341;20110405;   3;   10.8;   8.9;   5.6; 1012.38;   70.88;   2.9;   15.7;    4.0;    0.4;  10.7;   0.8;   4;    5.300;   0;eor
     7341;20110406;   3;   14.2;  12.3;   4.3; 1013.68;   76.83;   2.2;   21.3;    9.3;    7.4;   7.4;   0.0;   0;    4.967;   0;eor
     7341;20110407;   3;   16.6;  10.8;   2.0; 1009.63;   62.63;   3.3;   23.8;    8.0;    5.4;  11.6;   0.0;   0;   11.900;   0;eor
     7341;20110408;   3;   14.3;   8.8;   1.8; 1009.32;   55.88;   2.8;   19.3;    8.8;    5.5;   9.0;   0.0;   0;   10.050;   0;eor
     7341;20110409;   3;   13.2;   7.7;   1.9; 1008.71;   53.46;   1.8;   18.9;    6.7;    2.2;   6.1;   0.0;   0;   11.650;   0;eor
     7341;20110410;   3;   12.3;   8.2;   0.1; 1009.18;   60.96;   1.3;   20.7;    3.9;    0.7;   5.9;   0.0;   0;   11.750;   0;eor
     7341;20110411;   3;   14.5;   8.7;   3.1; 1005.87;   58.67;   1.7;   23.2;    4.9;    1.7;   7.2;   0.1;   4;   10.483;   0;eor
     7341;20110412;   3;   10.2;   7.8;   5.1; 1006.35;   61.58;   4.2;   15.6;    4.7;    0.9;  17.2;   1.7;   4;    4.450;   0;eor
     7341;20110413;   3;    8.7;   5.9;   5.0; 1007.05;   54.17;   4.1;   13.6;    4.4;    1.3;  13.1;   0.0;   0;    5.033;   0;eor
     7341;20110414;   3;    8.2;   6.1;   4.5; 1004.23;   59.71;   1.7;   14.4;    2.7;   -1.1;   8.5;   0.0;   0;   10.433;   0;eor
     7341;20110415;   3;    7.9;   6.1;   4.5; 1006.26;   60.79;   2.0;   12.8;    0.6;   -3.1;   7.8;   0.0;   0;    5.033;   0;eor
     7341;20110416;   3;   10.0;   6.9;   7.7; 1008.16;   58.58;   1.4;   14.2;    3.2;   -0.7;   7.0;   0.0;   0;    1.033;   0;eor
     7341;20110417;   3;   11.4;   6.8;   5.6; 1009.48;   53.13;   1.8;   17.1;    4.8;    0.3;   9.2;   0.0;   0;    3.650;   0;eor
     7341;20110418;   3;   11.4;   6.7;   0.0; 1006.31;   55.25;   1.7;   19.9;    1.8;   -2.1;   9.6;   0.0;   0;   12.967;   0;eor
     7341;20110419;   3;   12.9;   7.4;   0.0; 1002.27;   56.00;   1.3;   22.1;    2.9;   -0.9;   8.1;   0.0;   0;   12.967;   0;eor
     7341;20110420;   3;   14.2;   8.3;   0.1; 1001.64;   57.79;   1.5;   23.5;    4.1;    0.1;   6.3;   0.0;   0;   11.983;   0;eor
     7341;20110421;   3;   15.4;   9.3;   1.5; 1000.79;   59.13;   1.2;   25.4;    6.1;    2.7;   6.2;   0.0;   0;    8.833;   0;eor
     7341;20110422;   3;   17.6;   9.8;   1.1;  996.38;   54.63;   1.8;   26.8;    6.8;    2.9;   7.4;   0.0;   0;   11.683;   0;eor
     7341;20110423;   3;   18.8;   9.4;   0.8;  995.94;   48.58;   2.1;   27.0;    9.1;    5.3;   7.6;   0.0;   0;   13.000;   0;eor
     7341;20110424;   3;   17.6;   9.2;   1.2; 1000.90;   49.50;   2.1;   25.5;    8.9;    4.3;   9.7;   0.0;   0;   12.533;   0;eor
     7341;20110425;   3;   15.4;   7.6;   0.1; 1004.57;   47.29;   2.6;   22.5;    6.4;    1.7;   9.6;   0.0;   0;   13.217;   0;eor
     7341;20110426;   3;   12.9;  10.5;   4.2; 1003.81;   71.21;   2.0;   20.5;    6.3;    2.8;   9.5;   2.7;   4;    7.550;   0;eor
     7341;20110427;   3;   11.3;  11.4;   4.9; 1001.85;   85.63;   2.0;   17.0;    7.0;    3.9;   9.3;   3.0;   4;    5.100;   0;eor
     7341;20110428;   3;   14.2;  11.8;   5.9;  998.63;   75.13;   1.7;   20.6;    9.0;    7.8;   6.3;   0.0;   0;    6.433;   0;eor
     7341;20110429;   3;   15.4;  10.6;   6.1;  995.52;   63.63;   2.9;   23.2;    9.8;    6.8;  12.5;   0.1;   4;    4.467;   0;eor
     7341;20110430;   3;   15.1;  10.3;   4.3;  993.58;   61.71;   3.3;   21.7;    9.3;    5.4;  12.8;   0.0;   4;    7.933;   0;eor
     7341;20110501;   3;   13.5;   7.5;   1.7;  995.24;   49.42;   3.2;   20.0;    8.1;    3.4;   9.9;   0.0;   0;   10.633;   0;eor
     7341;20110502;   3;   11.0;   6.9;   3.8;  994.37;   54.42;   3.5;   18.3;    5.7;    3.4;  10.2;   0.0;   0;   11.400;   0;eor
     7341;20110503;   3;    8.1;   6.0;   3.4;  999.72;   58.08;   3.3;   13.6;    1.7;   -2.1;  10.8;   0.0;   0;    9.783;-999;eor
     7341;20110504;   3;    8.1;   5.7;   3.9; 1005.90;   57.83;   1.4;   15.5;   -0.6;   -4.2;   6.4;   0.0;   0;    6.283;-999;eor
     7341;20110505;   3;   10.6;   6.6;   1.5; 1009.07;   57.58;   1.5;   18.8;    1.1;   -2.6;   6.2;   0.0;   0;   12.500;-999;eor
     7341;20110506;   3;   14.0;   7.3;   2.5; 1006.91;   50.79;   1.9;   23.4;    3.3;   -0.6;   7.4;   0.0;   0;   11.500;-999;eor
     7341;20110507;   3;   17.1;   8.4;   0.6; 1005.56;   49.04;   2.0;   26.9;    6.6;    3.6;   8.6;   0.0;   0;   12.617;-999;eor
     7341;20110508;   3;   17.7;   7.6;   0.1; 1006.06;   43.42;   2.0;   27.0;    7.2;    2.8;   7.8;   0.0;   0;   13.983;-999;eor
     7341;20110509;   3;   18.6;   7.5;   0.9; 1009.31;   38.29;   2.6;   25.8;    9.7;    4.8;   8.8;   0.0;   0;   14.133;-999;eor
     7341;20110510;   3;   17.6;   9.1;   2.7; 1010.06;   50.13;   1.4;   26.6;    7.6;    3.4;   7.2;   0.1;   4;   11.667;-999;eor
     7341;20110511;   3;   19.0;  12.3;   5.0; 1006.88;   58.38;   1.9;   25.3;   12.9;    9.5;   8.4;   0.0;   0;    7.600;-999;eor
     7341;20110512;   3;   16.7;  10.6;   3.4; 1002.53;   58.38;   2.4;   23.3;   10.6;    8.3;  13.3;   0.0;   0;    6.167;-999;eor
     7341;20110513;   3;   14.3;   7.9;   1.7; 1006.54;   50.96;   1.7;   20.7;    6.2;    2.2;   5.8;   0.0;   0;   11.200;-999;eor
     7341;20110514;   3;   13.3;   9.2;   4.8; 1001.17;   63.67;   2.2;   21.6;    6.4;    2.1;  13.6;   0.6;   4;    6.067;-999;eor
     7341;20110515;   3;   11.2;   8.5;   5.5; 1006.76;   65.25;   2.7;   16.8;    4.5;    0.5;  10.7;   1.4;   4;    5.200;-999;eor
     7341;20110516;   3;   13.2;  10.1;   7.7; 1009.34;   67.75;   2.8;   16.7;    9.1;    8.3;  10.5;   0.4;   4;    0.750;-999;eor
     7341;20110517;   3;   15.5;  11.7;   5.5; 1006.35;   67.79;   2.4;   21.7;    9.5;    5.2;   9.0;   0.2;   4;    3.200;-999;eor
     7341;20110518;   3;   16.7;   9.8;   0.9; 1002.89;   57.38;   1.9;   26.0;    6.2;    2.7;   9.8;   0.0;   0;   13.550;-999;eor
     7341;20110519;   3;   17.3;  13.3;   4.5; 1001.72;   71.04;   1.5;   27.2;    8.9;    5.7;  11.6;   8.6;   4;    8.717;-999;eor
     7341;20110520;   3;   18.6;  13.7;   5.3; 1003.89;   68.08;   1.9;   26.2;   12.6;   11.1;   9.5;   0.1;   4;    8.333;-999;eor
     7341;20110521;   3;   19.6;  13.3;   3.8; 1005.27;   62.79;   1.7;   27.3;   12.2;   10.2;   7.1;   0.0;   0;   11.600;-999;eor
     7341;20110522;   3;   18.6;  13.5;   2.5; 1003.59;   65.21;   2.6;   26.7;   10.3;    7.6;  17.4;  15.7;   4;   10.317;-999;eor
     7341;20110523;   3;   15.7;   9.3;   0.2; 1009.96;   57.25;   1.9;   23.3;    7.0;    5.2;   8.9;   0.0;   0;   14.500;-999;eor
     7341;20110524;   3;   16.3;   9.5;   0.7; 1008.82;   53.63;   2.6;   22.8;    8.0;    5.2;   9.4;   0.0;   0;   13.233;-999;eor
     7341;20110525;   3;   14.8;   6.4;   0.0; 1011.20;   42.83;   1.6;   22.9;    4.9;    1.9;   5.9;   0.0;   0;   14.917;-999;eor
     7341;20110526;   3;   17.7;   9.6;   2.1;  998.57;   47.21;   3.4;   26.6;    8.3;    5.6;  14.9;   0.2;   4;   10.383;-999;eor
     7341;20110527;   3;   14.4;   9.3;   6.5; 1000.99;   56.50;   3.2;   17.4;   10.4;    8.0;  12.1;   1.5;   4;    3.417;-999;eor
     7341;20110528;   3;   15.4;   9.5;   6.5; 1002.89;   56.88;   2.3;   20.3;    9.7;    8.7;   8.3;   0.0;   0;    5.650;-999;eor
     7341;20110529;   3;   18.9;  10.0;   3.1; 1001.70;   47.54;   3.1;   25.4;   12.8;    9.1;  10.6;   0.0;   0;   12.400;-999;eor
     7341;20110530;   3;   21.9;  10.8;   0.1;  998.81;   46.92;   2.0;   30.8;   10.4;    7.1;  10.7;   0.0;   4;   14.883;-999;eor
